distrito,metodo,desc.viva,vive,educ,religion,prop.muj.alf,prop.muj.mus.rezan
45,3,1,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,sec.incomp,hindu,0.12,0.45
45,4,0,rural,sec.incomp,hindu,0.12,0.45
46,1,3,urbana,sec.incomp,hindu,0.1,0.29
46,3,3,urbana,sec.incomp,hindu,0.1,0.29
46,1,1,urbana,sec.comp+,hindu,0.1,0.29
46,1,1,urbana,sec.comp+,hindu,0.1,0.29
46,2,3,urbana,sec.incomp,hindu,0.1,0.29
46,2,1,urbana,sec.comp+,musul,0.1,0.29
46,4,0,urbana,ninguna,hindu,0.1,0.29
46,2,3,urbana,sec.comp+,hindu,0.1,0.29
46,4,2,urbana,ninguna,hindu,0.1,0.29
46,4,0,urbana,primaria,hindu,0.1,0.29
46,1,3,urbana,sec.comp+,musul,0.1,0.29
46,4,2,urbana,sec.comp+,musul,0.1,0.29
46,2,1,urbana,sec.comp+,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,1,2,rural,sec.comp+,musul,0.1,0.29
46,2,1,rural,sec.incomp,musul,0.1,0.29
46,4,2,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,4,2,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,2,2,rural,ninguna,musul,0.1,0.29
46,4,1,rural,primaria,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,1,rural,sec.incomp,hindu,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,2,3,rural,sec.incomp,musul,0.1,0.29
46,2,0,rural,sec.incomp,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,3,1,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,2,2,rural,ninguna,musul,0.1,0.29
46,2,2,rural,ninguna,musul,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,sec.incomp,musul,0.1,0.29
46,4,1,rural,sec.incomp,hindu,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,sec.comp+,musul,0.1,0.29
46,2,3,rural,ninguna,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,2,2,rural,ninguna,musul,0.1,0.29
46,3,3,rural,ninguna,musul,0.1,0.29
46,4,2,rural,ninguna,musul,0.1,0.29
46,1,0,rural,ninguna,musul,0.1,0.29
46,4,0,rural,primaria,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,2,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,4,3,rural,sec.incomp,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,3,3,rural,ninguna,musul,0.1,0.29
46,2,3,rural,primaria,musul,0.1,0.29
46,1,3,rural,primaria,musul,0.1,0.29
46,4,0,rural,sec.incomp,musul,0.1,0.29
46,4,3,rural,sec.incomp,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,2,0,rural,primaria,musul,0.1,0.29
46,2,0,rural,sec.comp+,musul,0.1,0.29
46,4,0,rural,primaria,musul,0.1,0.29
46,2,2,rural,primaria,musul,0.1,0.29
46,2,3,rural,ninguna,musul,0.1,0.29
46,4,1,rural,primaria,musul,0.1,0.29
46,2,3,rural,sec.comp+,musul,0.1,0.29
46,3,1,rural,sec.incomp,musul,0.1,0.29
46,3,2,rural,primaria,musul,0.1,0.29
46,4,2,rural,primaria,musul,0.1,0.29
46,2,1,rural,sec.incomp,musul,0.1,0.29
46,4,3,rural,primaria,musul,0.1,0.29
46,2,3,rural,sec.incomp,musul,0.1,0.29
46,2,3,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,3,rural,primaria,musul,0.1,0.29
46,4,3,rural,primaria,musul,0.1,0.29
46,2,1,rural,sec.comp+,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,4,2,rural,primaria,musul,0.1,0.29
46,2,1,rural,ninguna,musul,0.1,0.29
46,3,1,rural,ninguna,musul,0.1,0.29
46,4,0,rural,primaria,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,3,3,rural,primaria,musul,0.1,0.29
46,4,0,rural,primaria,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,4,0,rural,primaria,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,2,1,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,3,3,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,4,2,rural,ninguna,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,2,2,rural,sec.incomp,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,1,3,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,musul,0.1,0.29
46,4,0,rural,sec.comp+,musul,0.1,0.29
46,4,1,rural,ninguna,musul,0.1,0.29
46,1,2,rural,ninguna,hindu,0.1,0.29
46,4,1,rural,sec.comp+,hindu,0.1,0.29
46,4,0,rural,primaria,hindu,0.1,0.29
46,2,3,rural,sec.comp+,musul,0.1,0.29
46,4,0,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,3,3,rural,ninguna,musul,0.1,0.29
46,4,3,rural,ninguna,musul,0.1,0.29
46,4,2,rural,ninguna,musul,0.1,0.29
47,2,2,urbana,sec.comp+,musul,0.11,0.36
47,3,3,urbana,ninguna,musul,0.11,0.36
47,4,0,urbana,ninguna,musul,0.11,0.36
47,4,0,urbana,sec.comp+,musul,0.11,0.36
47,4,0,urbana,ninguna,musul,0.11,0.36
47,2,2,urbana,sec.comp+,musul,0.11,0.36
47,4,3,rural,primaria,musul,0.11,0.36
47,2,1,rural,sec.comp+,musul,0.11,0.36
47,3,3,rural,sec.incomp,musul,0.11,0.36
47,3,3,rural,primaria,musul,0.11,0.36
47,4,0,rural,ninguna,musul,0.11,0.36
47,4,2,rural,ninguna,musul,0.11,0.36
47,2,3,rural,primaria,musul,0.11,0.36
47,2,1,rural,primaria,musul,0.11,0.36
47,1,0,rural,ninguna,musul,0.11,0.36
47,4,3,rural,ninguna,musul,0.11,0.36
47,2,3,rural,ninguna,musul,0.11,0.36
47,4,1,rural,sec.comp+,musul,0.11,0.36
48,2,2,urbana,sec.incomp,musul,0.07,0.43
48,2,3,urbana,sec.comp+,musul,0.07,0.43
48,2,2,urbana,ninguna,musul,0.07,0.43
48,4,0,urbana,primaria,musul,0.07,0.43
48,4,1,urbana,primaria,musul,0.07,0.43
48,2,3,urbana,sec.comp+,musul,0.07,0.43
48,4,2,urbana,sec.comp+,musul,0.07,0.43
48,3,3,urbana,sec.incomp,musul,0.07,0.43
48,4,0,urbana,primaria,musul,0.07,0.43
48,4,3,urbana,ninguna,musul,0.07,0.43
48,2,0,urbana,sec.comp+,musul,0.07,0.43
48,2,3,urbana,ninguna,musul,0.07,0.43
48,2,2,urbana,ninguna,musul,0.07,0.43
48,2,1,urbana,sec.comp+,musul,0.07,0.43
48,2,0,urbana,sec.comp+,musul,0.07,0.43
48,3,3,urbana,ninguna,musul,0.07,0.43
48,2,0,urbana,sec.comp+,musul,0.07,0.43
48,4,3,urbana,ninguna,musul,0.07,0.43
48,2,1,urbana,ninguna,musul,0.07,0.43
48,4,0,urbana,primaria,musul,0.07,0.43
48,2,0,urbana,sec.comp+,musul,0.07,0.43
48,2,1,urbana,ninguna,musul,0.07,0.43
48,4,3,urbana,sec.incomp,musul,0.07,0.43
48,2,0,urbana,sec.comp+,musul,0.07,0.43
48,2,1,urbana,ninguna,musul,0.07,0.43
48,1,3,urbana,ninguna,musul,0.07,0.43
48,4,1,urbana,sec.incomp,musul,0.07,0.43
48,1,2,rural,primaria,musul,0.07,0.43
48,2,3,rural,ninguna,musul,0.07,0.43
48,4,1,rural,sec.incomp,musul,0.07,0.43
48,4,3,rural,ninguna,hindu,0.07,0.43
48,4,0,rural,ninguna,hindu,0.07,0.43
48,4,2,rural,ninguna,hindu,0.07,0.43
48,4,0,rural,ninguna,hindu,0.07,0.43
48,1,3,rural,ninguna,musul,0.07,0.43
48,1,2,rural,ninguna,hindu,0.07,0.43
48,4,0,rural,ninguna,hindu,0.07,0.43
48,4,3,rural,ninguna,hindu,0.07,0.43
48,1,3,rural,ninguna,hindu,0.07,0.43
48,1,3,rural,ninguna,hindu,0.07,0.43
48,3,3,rural,ninguna,hindu,0.07,0.43
48,2,2,rural,ninguna,hindu,0.07,0.43
48,4,0,rural,ninguna,hindu,0.07,0.43
48,1,3,rural,ninguna,hindu,0.07,0.43
48,2,2,rural,sec.comp+,musul,0.07,0.43
48,4,1,rural,sec.comp+,musul,0.07,0.43
48,4,3,rural,sec.incomp,musul,0.07,0.43
48,4,0,rural,ninguna,hindu,0.07,0.43
48,3,1,rural,ninguna,hindu,0.07,0.43
48,1,1,rural,ninguna,musul,0.07,0.43
48,1,3,rural,ninguna,musul,0.07,0.43
48,2,0,rural,sec.incomp,musul,0.07,0.43
48,1,1,rural,ninguna,musul,0.07,0.43
48,1,1,rural,ninguna,musul,0.07,0.43
48,4,2,rural,ninguna,musul,0.07,0.43
48,4,2,rural,ninguna,musul,0.07,0.43
48,4,3,rural,ninguna,musul,0.07,0.43
48,3,1,rural,sec.incomp,musul,0.07,0.43
48,4,3,rural,ninguna,musul,0.07,0.43
48,4,0,rural,ninguna,musul,0.07,0.43
48,4,0,rural,ninguna,musul,0.07,0.43
48,4,0,rural,sec.comp+,musul,0.07,0.43
48,1,0,rural,ninguna,musul,0.07,0.43
48,4,0,rural,ninguna,musul,0.07,0.43
48,4,1,rural,sec.comp+,musul,0.07,0.43
48,4,2,rural,sec.comp+,musul,0.07,0.43
48,4,1,rural,sec.incomp,musul,0.07,0.43
48,4,3,rural,sec.incomp,musul,0.07,0.43
49,4,0,rural,ninguna,musul,0.08,0.11
49,3,3,rural,primaria,musul,0.08,0.11
49,4,0,rural,ninguna,musul,0.08,0.11
49,3,0,rural,ninguna,musul,0.08,0.11
49,4,3,rural,primaria,musul,0.08,0.11
49,4,0,rural,ninguna,musul,0.08,0.11
49,4,3,rural,ninguna,musul,0.08,0.11
50,2,3,urbana,sec.incomp,musul,0.11,0.26
50,1,3,urbana,ninguna,musul,0.11,0.26
50,3,2,urbana,sec.comp+,musul,0.11,0.26
50,1,3,urbana,primaria,musul,0.11,0.26
50,1,3,urbana,primaria,musul,0.11,0.26
50,2,0,urbana,ninguna,musul,0.11,0.26
50,2,2,urbana,primaria,musul,0.11,0.26
50,4,3,rural,ninguna,musul,0.11,0.26
50,3,3,rural,primaria,musul,0.11,0.26
50,4,3,rural,ninguna,musul,0.11,0.26
50,4,0,rural,ninguna,musul,0.11,0.26
50,4,3,rural,ninguna,musul,0.11,0.26
50,4,0,rural,ninguna,musul,0.11,0.26
50,1,3,rural,ninguna,musul,0.11,0.26
50,4,3,rural,ninguna,musul,0.11,0.26
50,4,2,rural,ninguna,musul,0.11,0.26
50,3,0,rural,ninguna,musul,0.11,0.26
50,4,1,rural,ninguna,musul,0.11,0.26
50,4,0,rural,ninguna,musul,0.11,0.26
50,4,0,rural,ninguna,musul,0.11,0.26
50,4,0,rural,primaria,musul,0.11,0.26
50,4,0,rural,ninguna,musul,0.11,0.26
50,4,2,rural,ninguna,musul,0.11,0.26
50,3,3,rural,ninguna,musul,0.11,0.26
50,3,3,rural,ninguna,musul,0.11,0.26
50,3,0,rural,primaria,musul,0.11,0.26
50,3,3,rural,ninguna,musul,0.11,0.26
50,4,0,rural,ninguna,hindu,0.11,0.26
51,4,3,urbana,ninguna,musul,0.1,0.32
51,2,3,urbana,sec.incomp,musul,0.1,0.32
51,4,3,urbana,ninguna,musul,0.1,0.32
51,2,2,urbana,primaria,musul,0.1,0.32
51,2,3,urbana,ninguna,musul,0.1,0.32
51,4,3,urbana,ninguna,musul,0.1,0.32
51,4,0,urbana,ninguna,musul,0.1,0.32
51,3,3,urbana,sec.incomp,hindu,0.1,0.32
51,2,3,urbana,ninguna,musul,0.1,0.32
51,4,1,urbana,sec.incomp,musul,0.1,0.32
51,2,1,urbana,ninguna,musul,0.1,0.32
51,2,0,urbana,sec.incomp,musul,0.1,0.32
51,2,3,urbana,ninguna,musul,0.1,0.32
51,4,3,urbana,ninguna,musul,0.1,0.32
51,2,1,urbana,sec.incomp,musul,0.1,0.32
51,4,0,urbana,sec.incomp,musul,0.1,0.32
51,2,2,urbana,sec.incomp,musul,0.1,0.32
51,2,1,urbana,sec.incomp,musul,0.1,0.32
51,4,0,urbana,sec.comp+,musul,0.1,0.32
51,2,0,urbana,sec.comp+,musul,0.1,0.32
51,2,3,urbana,sec.incomp,musul,0.1,0.32
51,3,3,urbana,sec.comp+,musul,0.1,0.32
51,4,0,urbana,sec.comp+,musul,0.1,0.32
51,4,3,rural,sec.incomp,musul,0.1,0.32
51,4,3,rural,ninguna,musul,0.1,0.32
51,4,0,rural,ninguna,musul,0.1,0.32
51,2,1,rural,ninguna,musul,0.1,0.32
51,4,1,rural,ninguna,musul,0.1,0.32
51,4,0,rural,ninguna,musul,0.1,0.32
51,2,3,rural,ninguna,musul,0.1,0.32
51,4,1,rural,ninguna,musul,0.1,0.32
51,4,3,rural,ninguna,musul,0.1,0.32
51,1,3,rural,ninguna,musul,0.1,0.32
51,4,3,rural,primaria,musul,0.1,0.32
51,4,0,rural,ninguna,musul,0.1,0.32
51,2,3,rural,ninguna,musul,0.1,0.32
51,4,3,rural,ninguna,musul,0.1,0.32
51,2,1,rural,sec.comp+,musul,0.1,0.32
51,4,2,rural,ninguna,musul,0.1,0.32
51,2,1,rural,ninguna,musul,0.1,0.32
51,4,3,rural,ninguna,musul,0.1,0.32
51,1,1,rural,ninguna,musul,0.1,0.32
51,1,2,rural,primaria,musul,0.1,0.32
51,4,3,rural,ninguna,musul,0.1,0.32
51,4,0,rural,sec.comp+,hindu,0.1,0.32
51,4,0,rural,sec.comp+,hindu,0.1,0.32
51,4,3,rural,ninguna,hindu,0.1,0.32
51,4,2,rural,ninguna,musul,0.1,0.32
52,4,1,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,2,2,urbana,ninguna,musul,0.09,0.33
52,4,1,urbana,ninguna,musul,0.09,0.33
52,4,1,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,3,2,urbana,ninguna,musul,0.09,0.33
52,1,3,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,4,3,urbana,ninguna,musul,0.09,0.33
52,1,1,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,hindu,0.09,0.33
52,3,3,urbana,ninguna,musul,0.09,0.33
52,4,1,urbana,ninguna,musul,0.09,0.33
52,4,1,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,3,0,urbana,primaria,musul,0.09,0.33
52,3,1,urbana,sec.comp+,musul,0.09,0.33
52,2,0,urbana,ninguna,musul,0.09,0.33
52,4,1,urbana,primaria,musul,0.09,0.33
52,4,3,urbana,ninguna,musul,0.09,0.33
52,4,0,urbana,ninguna,musul,0.09,0.33
52,2,1,rural,primaria,musul,0.09,0.33
52,4,1,rural,primaria,musul,0.09,0.33
52,4,0,rural,sec.incomp,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,3,0,rural,sec.incomp,musul,0.09,0.33
52,2,3,rural,sec.comp+,musul,0.09,0.33
52,3,1,rural,primaria,musul,0.09,0.33
52,2,3,rural,primaria,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,4,2,rural,ninguna,musul,0.09,0.33
52,4,0,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,3,3,rural,ninguna,musul,0.09,0.33
52,2,0,rural,ninguna,musul,0.09,0.33
52,4,1,rural,sec.incomp,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,4,2,rural,ninguna,musul,0.09,0.33
52,4,3,rural,sec.comp+,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,4,3,rural,primaria,musul,0.09,0.33
52,4,0,rural,primaria,musul,0.09,0.33
52,4,1,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,1,1,rural,ninguna,musul,0.09,0.33
52,4,0,rural,sec.incomp,musul,0.09,0.33
52,2,3,rural,sec.comp+,musul,0.09,0.33
52,2,3,rural,primaria,musul,0.09,0.33
52,2,3,rural,primaria,musul,0.09,0.33
52,4,1,rural,ninguna,musul,0.09,0.33
52,4,2,rural,ninguna,musul,0.09,0.33
52,4,1,rural,ninguna,musul,0.09,0.33
52,4,0,rural,ninguna,musul,0.09,0.33
52,4,1,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,4,2,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,hindu,0.09,0.33
52,3,3,rural,ninguna,hindu,0.09,0.33
52,2,3,rural,ninguna,hindu,0.09,0.33
52,4,0,rural,primaria,hindu,0.09,0.33
52,4,0,rural,ninguna,hindu,0.09,0.33
52,2,1,rural,sec.incomp,hindu,0.09,0.33
52,3,3,rural,ninguna,musul,0.09,0.33
52,1,2,rural,ninguna,musul,0.09,0.33
52,1,3,rural,sec.incomp,musul,0.09,0.33
52,2,0,rural,primaria,musul,0.09,0.33
52,1,3,rural,ninguna,musul,0.09,0.33
52,2,2,rural,ninguna,musul,0.09,0.33
52,2,1,rural,primaria,musul,0.09,0.33
52,1,3,rural,ninguna,musul,0.09,0.33
52,1,1,rural,ninguna,musul,0.09,0.33
52,1,3,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,4,0,rural,primaria,musul,0.09,0.33
52,3,3,rural,ninguna,musul,0.09,0.33
52,4,0,rural,sec.incomp,hindu,0.09,0.33
52,2,3,rural,ninguna,musul,0.09,0.33
52,3,3,rural,ninguna,musul,0.09,0.33
52,2,3,rural,ninguna,musul,0.09,0.33
52,4,3,rural,ninguna,musul,0.09,0.33
52,2,3,rural,ninguna,musul,0.09,0.33
52,2,0,rural,ninguna,musul,0.09,0.33
52,4,0,rural,ninguna,musul,0.09,0.33
52,4,0,rural,primaria,musul,0.09,0.33
52,1,3,rural,ninguna,musul,0.09,0.33
52,4,0,rural,ninguna,musul,0.09,0.33
52,1,3,rural,primaria,musul,0.09,0.33
52,2,1,rural,primaria,musul,0.09,0.33
52,3,3,rural,ninguna,musul,0.09,0.33
53,3,3,urbana,ninguna,hindu,0.19,0.15
53,4,0,urbana,primaria,hindu,0.19,0.15
53,4,0,urbana,ninguna,hindu,0.19,0.15
53,4,1,urbana,ninguna,hindu,0.19,0.15
53,1,3,urbana,ninguna,hindu,0.19,0.15
53,4,0,urbana,sec.comp+,hindu,0.19,0.15
53,4,3,urbana,primaria,hindu,0.19,0.15
53,1,3,urbana,ninguna,musul,0.19,0.15
53,1,2,urbana,ninguna,musul,0.19,0.15
53,4,1,urbana,ninguna,musul,0.19,0.15
53,2,2,urbana,sec.comp+,musul,0.19,0.15
53,4,1,urbana,ninguna,musul,0.19,0.15
53,4,0,urbana,sec.incomp,musul,0.19,0.15
53,4,3,urbana,sec.incomp,hindu,0.19,0.15
53,4,0,urbana,ninguna,musul,0.19,0.15
53,2,1,urbana,ninguna,musul,0.19,0.15
53,4,0,urbana,sec.comp+,musul,0.19,0.15
53,4,2,urbana,sec.incomp,musul,0.19,0.15
53,2,3,urbana,ninguna,musul,0.19,0.15
53,4,0,urbana,ninguna,musul,0.19,0.15
53,4,1,urbana,ninguna,musul,0.19,0.15
53,1,3,urbana,ninguna,musul,0.19,0.15
53,4,2,urbana,primaria,musul,0.19,0.15
53,2,0,urbana,ninguna,musul,0.19,0.15
55,4,3,urbana,ninguna,musul,0.14,0.62
55,3,0,urbana,ninguna,musul,0.14,0.62
55,4,3,urbana,ninguna,musul,0.14,0.62
55,4,3,urbana,sec.incomp,musul,0.14,0.62
55,3,2,urbana,ninguna,musul,0.14,0.62
55,4,1,urbana,ninguna,musul,0.14,0.62
55,4,2,urbana,sec.comp+,musul,0.14,0.62
55,4,1,urbana,ninguna,musul,0.14,0.62
56,1,3,urbana,sec.incomp,hindu,0.06,0.35
56,4,1,urbana,ninguna,musul,0.06,0.35
56,2,3,urbana,ninguna,musul,0.06,0.35
56,2,0,urbana,primaria,musul,0.06,0.35
56,4,0,urbana,ninguna,musul,0.06,0.35
56,4,0,urbana,ninguna,musul,0.06,0.35
56,1,3,urbana,ninguna,musul,0.06,0.35
56,2,0,urbana,sec.incomp,musul,0.06,0.35
56,4,1,urbana,ninguna,musul,0.06,0.35
56,1,1,urbana,sec.comp+,musul,0.06,0.35
56,2,0,urbana,sec.comp+,musul,0.06,0.35
56,2,2,urbana,sec.comp+,musul,0.06,0.35
56,2,0,urbana,sec.comp+,musul,0.06,0.35
56,4,1,urbana,sec.comp+,musul,0.06,0.35
56,3,0,urbana,ninguna,musul,0.06,0.35
56,2,2,urbana,sec.comp+,musul,0.06,0.35
56,1,3,urbana,ninguna,musul,0.06,0.35
56,4,1,urbana,sec.comp+,musul,0.06,0.35
56,4,3,urbana,sec.comp+,musul,0.06,0.35
56,4,3,urbana,ninguna,musul,0.06,0.35
56,4,3,urbana,ninguna,musul,0.06,0.35
56,2,0,urbana,ninguna,musul,0.06,0.35
56,2,3,urbana,ninguna,musul,0.06,0.35
56,1,3,urbana,ninguna,musul,0.06,0.35
56,2,0,urbana,ninguna,musul,0.06,0.35
56,2,1,urbana,ninguna,musul,0.06,0.35
56,1,2,urbana,ninguna,musul,0.06,0.35
56,1,3,urbana,ninguna,musul,0.06,0.35
56,2,3,urbana,ninguna,musul,0.06,0.35
56,2,1,urbana,sec.incomp,musul,0.06,0.35
56,3,3,rural,ninguna,hindu,0.06,0.35
56,2,2,rural,sec.comp+,musul,0.06,0.35
56,1,1,rural,ninguna,musul,0.06,0.35
56,4,3,rural,ninguna,musul,0.06,0.35
56,4,3,rural,ninguna,musul,0.06,0.35
56,4,3,rural,ninguna,musul,0.06,0.35
56,4,0,rural,sec.comp+,musul,0.06,0.35
56,2,1,rural,primaria,musul,0.06,0.35
56,2,3,rural,ninguna,musul,0.06,0.35
56,1,0,rural,ninguna,musul,0.06,0.35
56,2,1,rural,primaria,musul,0.06,0.35
56,4,2,rural,ninguna,musul,0.06,0.35
56,3,3,rural,ninguna,musul,0.06,0.35
56,4,0,rural,ninguna,musul,0.06,0.35
56,1,3,rural,ninguna,musul,0.06,0.35
56,3,2,rural,sec.comp+,musul,0.06,0.35
56,2,0,rural,sec.incomp,musul,0.06,0.35
56,4,3,rural,ninguna,musul,0.06,0.35
56,2,0,rural,primaria,hindu,0.06,0.35
56,1,1,rural,ninguna,musul,0.06,0.35
56,4,0,rural,ninguna,musul,0.06,0.35
56,1,1,rural,primaria,musul,0.06,0.35
56,1,1,rural,sec.incomp,musul,0.06,0.35
56,2,0,rural,primaria,musul,0.06,0.35
56,4,0,rural,ninguna,musul,0.06,0.35
56,2,0,rural,ninguna,musul,0.06,0.35
56,2,3,rural,ninguna,musul,0.06,0.35
56,2,0,rural,ninguna,musul,0.06,0.35
56,4,0,rural,ninguna,musul,0.06,0.35
56,1,3,rural,ninguna,musul,0.06,0.35
56,2,3,rural,ninguna,musul,0.06,0.35
56,4,0,rural,ninguna,musul,0.06,0.35
56,1,2,rural,ninguna,musul,0.06,0.35
57,4,1,urbana,sec.comp+,hindu,0.06,0.24
57,4,3,urbana,primaria,musul,0.06,0.24
57,2,3,urbana,sec.comp+,musul,0.06,0.24
57,4,3,urbana,sec.incomp,musul,0.06,0.24
57,4,3,urbana,sec.incomp,musul,0.06,0.24
57,4,1,urbana,sec.incomp,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,1,1,rural,ninguna,musul,0.06,0.24
57,4,2,rural,ninguna,musul,0.06,0.24
57,1,1,rural,ninguna,musul,0.06,0.24
57,4,3,rural,sec.comp+,musul,0.06,0.24
57,1,3,rural,ninguna,musul,0.06,0.24
57,2,1,rural,ninguna,musul,0.06,0.24
57,1,1,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,hindu,0.06,0.24
57,1,3,rural,ninguna,musul,0.06,0.24
57,4,2,rural,ninguna,musul,0.06,0.24
57,4,1,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,1,1,rural,ninguna,musul,0.06,0.24
57,1,3,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,2,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,hindu,0.06,0.24
57,4,1,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,hindu,0.06,0.24
57,4,3,rural,ninguna,hindu,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,1,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,3,2,rural,ninguna,musul,0.06,0.24
57,4,0,rural,primaria,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,3,3,rural,ninguna,musul,0.06,0.24
57,3,2,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,0,rural,ninguna,musul,0.06,0.24
57,4,1,rural,ninguna,musul,0.06,0.24
57,4,3,rural,ninguna,musul,0.06,0.24
57,4,2,rural,ninguna,musul,0.06,0.24
57,4,0,rural,primaria,musul,0.06,0.24
58,4,0,urbana,ninguna,musul,0.07,0.19
58,3,0,urbana,ninguna,musul,0.07,0.19
58,3,3,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,3,1,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,4,3,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,4,3,urbana,ninguna,musul,0.07,0.19
